position,checkpoint,formation,cumul_received_unsucc,cumul_in_game_time,cumul_pressured_success_rate,cumul_top_hsr_share,distance_per_run,distance_per_possession,top_distance_share,cumul_unique_run_possessions,cumul_sprints,cumul_bottom_sprint_share,cumul_pressure_success_rate,cumul_top_run_share,player_share_team_cumul_shots,player_share_team_shots_on_target,cumul_pass_middle_accuracy_rate,cumul_pass_top_accuracy_rate,cumul_pressure_turnover_rate,cumul_pressure_forward_rate,player_z_team_top_distance_share,scored_after
M,H1_30,4-2-3-1,0,29,0.6,0.36,12.871158052246841,77.22694831348105,0.422950289340501,2.0,3,0.6666666666666666,0.375,0.32142857142857145,0.0,0.0,1,0,0.4,0.0,0.32200507071691487,1
M,H1_45,4-2-3-1,0,44,0.5,0.2894736842105263,12.796773157916085,102.37418526332868,0.22009628552913102,2.0,6,0.5,0.375,0.2727272727272727,0.0,0.0,1,0,0.5,0.0,0.9955556751082528,1
M,H2_15,4-2-3-1,0,59,0.4166666666666667,0.26666666666666666,12.670603401128666,50.682413604514664,0.1223613515300021,2.0,7,0.42857142857142855,0.4444444444444444,0.25,0.0,0.0,1,0,0.5833333333333334,0.0,-0.23952345081727672,1
M,H2_30,4-2-3-1,0,74,0.4117647058823529,0.26,11.286306614255992,33.858919842767975,0.41113057707739314,2.0,8,0.375,0.4444444444444444,0.25862068965517243,0.0,0.0,1,0,0.5294117647058824,0.0,0.7125575558122959,1
M,H1_15,4-2-3-1,0,14,0.6,0.5555555555555556,14.19651227870386,70.9825613935193,0.5130731305838446,2.0,1,0.0,0.5,0.5,0.0,0.0,1,0,0.4,0.0,1.6976551792267318,0
M,H1_30,4-2-3-1,0,29,0.7142857142857143,0.4117647058823529,13.233652147440706,59.55143466348318,0.19480954276135318,2.0,2,0.0,0.36363636363636365,0.3684210526315789,0.0,0.0,1,0,0.2857142857142857,0.14285714285714285,-0.6353274042659648,0
M,H1_45,4-2-3-1,0,44,0.6666666666666666,0.3076923076923077,9.48773456245517,47.438672812275854,0.10687757760100311,2.0,3,0.0,0.4117647058823529,0.27586206896551724,0.0,0.0,0,0,0.3333333333333333,0.1111111111111111,-0.06017972451807734,0
M,H2_15,4-2-3-1,0,59,0.6363636363636364,0.34285714285714286,10.845480139276443,54.22740069638222,0.5088372005803328,2.0,4,0.0,0.38095238095238093,0.3333333333333333,0.0,0.0,0,0,0.36363636363636365,0.09090909090909091,2.1897049892430998,0
G,H1_15,4-1-4-1,4,14,0.0,0.0,9.059979487179488,9.059979487179488,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,-1.4339030887699875,0
G,H1_30,4-1-4-1,5,29,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,0.0,-0.9966783472052139,0
G,H1_45,4-1-4-1,5,44,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,0.0,-1.4348580439121421,0
G,H2_15,4-1-4-1,6,59,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,0.0,-1.503379492530551,0
G,H2_30,4-1-4-1,6,74,0.3333333333333333,0.0,5.3270608695652175,5.3270608695652175,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,0.0,-1.2295557295773631,0
D,H1_15,4-1-4-1,2,14,0.3333333333333333,0.3076923076923077,11.871599164853512,89.03699373640134,0.21974185900450754,2.0,2,0.5,1.0,0.26666666666666666,0.0,0.0,1,1,0.6666666666666666,0.0,-0.11515332541440641,0
D,H1_30,4-1-4-1,3,29,0.3333333333333333,0.23529411764705882,13.290960390253106,39.87288117075932,0.0,2.0,4,0.5,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.0,1,1,0.6666666666666666,0.0,-0.9966783472052139,0
D,H1_45,4-1-4-1,4,44,0.5,0.2222222222222222,14.19390055722661,92.26035362197297,0.29457961943732475,2.0,7,0.42857142857142855,0.25,0.20588235294117646,0.4,0.0,0,0,0.5,0.0,-0.21379770614172167,0
D,H2_15,4-1-4-1,4,59,0.5714285714285714,0.21621621621621623,13.16079232677749,78.96475396066494,0.25756115050779643,2.0,9,0.3333333333333333,0.2,0.21739130434782608,0.5,0.0,0,0,0.42857142857142855,0.0,-0.031885068045365915,0
D,H2_30,4-1-4-1,5,74,0.6666666666666666,0.22727272727272727,15.617373770580722,93.70424262348433,0.2153972979084257,2.0,14,0.2857142857142857,0.375,0.22413793103448276,0.3333333333333333,0.0,0,0,0.3333333333333333,0.1111111111111111,-0.20811543209392058,0
D,H1_15,4-1-4-1,1,14,1.0,0.1111111111111111,10.591123156720863,52.955615783604316,0.11880958274745584,2.0,1,1.0,1.0,0.1,0.0,0.0,1,0,0.0,1.0,-0.7208841407990014,0
D,H1_30,4-1-4-1,1,29,0.6,0.06666666666666667,10.470240242867863,73.29168170007505,0.0,2.0,2,1.0,0.5,0.058823529411764705,0.0,0.0,1,0,0.4,0.2,-0.9966783472052139,0
D,H1_45,4-1-4-1,1,44,0.6,0.09523809523809523,9.830519175997656,78.64415340798125,0.08357225147330827,2.0,4,0.75,0.6666666666666666,0.08,0.0,0.0,1,0,0.4,0.2,-1.0884431703810018,0
D,H2_15,4-1-4-1,5,59,0.6,0.07692307692307693,8.638633041120428,21.59658260280107,0.0,2.0,4,0.75,0.4,0.06666666666666667,0.0,0.0,1,0,0.4,0.2,-1.503379492530551,0
D,H2_30,4-1-4-1,6,74,0.6,0.08571428571428572,14.760083265856267,73.80041632928133,0.12508040699830836,2.0,5,0.6,0.5,0.075,0.0,0.0,0,0,0.4,0.2,-0.6364091610070409,0
D,H1_15,4-1-4-1,1,14,0.6666666666666666,0.16666666666666666,10.691917158883756,48.1136272149769,0.06039972806488801,2.0,3,0.6666666666666666,1.0,0.1111111111111111,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,-1.0714226426084819,0
D,H1_30,4-1-4-1,1,29,0.6,0.1,11.577530181901588,104.1977716371143,0.0,2.0,8,0.75,1.0,0.05555555555555555,0.0,0.0,0,0,0.4,0.2,-0.9966783472052139,0
D,H1_45,4-1-4-1,1,44,0.7777777777777778,0.15789473684210525,8.319801765779097,49.91881059467458,0.1617076074611559,2.0,11,0.6363636363636364,1.0,0.1,0.0,0.0,0,0,0.2222222222222222,0.3333333333333333,-0.7645647420071324,0
D,H2_15,4-1-4-1,2,59,0.7777777777777778,0.18181818181818182,12.676767966903073,19.01515195035461,0.1407224270581457,2.0,11,0.6363636363636364,1.0,0.12121212121212122,0.0,0.0,0,0,0.2222222222222222,0.3333333333333333,-0.699406275266108,0
D,H2_30,4-1-4-1,3,74,0.7777777777777778,0.17857142857142858,11.952415356699202,83.66690749689441,0.18468861180955645,2.0,12,0.6666666666666666,0.8,0.125,0.0,0.0,0,0,0.2222222222222222,0.3333333333333333,-0.3537397726438662,0
M,H1_15,4-1-4-1,0,14,0.0,0.0,9.979198900659945,54.8855939536297,0.0,2.0,1,1.0,0.5,0.0,0.0,0.0,1,0,1.0,0.0,-1.4339030887699875,0
M,H1_30,4-1-4-1,0,29,0.7142857142857143,0.05,11.842997351213322,71.05798410727994,0.12504896737313345,2.0,3,0.6666666666666666,0.3333333333333333,0.043478260869565216,0.0,0.0,1,0,0.2857142857142857,0.14285714285714285,-0.49946281343252763,0
M,H1_45,4-1-4-1,0,44,0.7272727272727273,0.10344827586206896,12.525099151960287,56.36294618382129,0.19398736164619915,2.0,3,0.6666666666666666,0.5714285714285714,0.09375,0.0,0.0,1,1,0.18181818181818182,0.2727272727272727,-0.6307621129467023,0
M,H1_15,4-1-4-1,1,14,0.3333333333333333,0.25,13.131171140652041,151.00846811749847,0.3398899840577387,2.0,3,0.3333333333333333,0.16666666666666666,0.2608695652173913,0.5,0.0,1,0,0.6666666666666666,0.0,0.6058986953492622,0
M,H1_30,4-1-4-1,1,29,0.5,0.35135135135135137,14.739819103038043,169.5079196849375,0.5863025669790636,2.0,9,0.2222222222222222,0.14285714285714285,0.391304347826087,0.3333333333333333,0.0,1,0,0.5,0.0,1.3345583668328065,0
M,H1_45,4-1-4-1,1,44,0.6666666666666666,0.38181818181818183,13.530096813979707,169.12621017474635,0.45289761726095956,2.0,16,0.125,0.2692307692307692,0.4084507042253521,0.2,0.0,1,0,0.3333333333333333,0.2222222222222222,0.44244534375737166,0
M,H2_15,4-1-4-1,1,59,0.6666666666666666,0.37142857142857144,13.161497533786784,105.29198027029427,0.32873395462175675,2.0,17,0.17647058823529413,0.2413793103448276,0.39080459770114945,0.25,0.0,1,0,0.3333333333333333,0.2222222222222222,0.37473830749938125,0
M,H2_30,4-1-4-1,1,74,0.7,0.35,17.10494544501051,94.07719994755782,0.13505308433275134,2.0,18,0.2222222222222222,0.3125,0.3673469387755102,0.16666666666666666,0.0,0,0,0.3,0.3,-0.5891175069235689,0
M,H1_15,4-1-4-1,0,14,0.6666666666666666,0.38461538461538464,16.222070516193515,121.66552887145137,0.35360238125474713,2.0,2,0.0,0.5,0.4,0.0,0.0,0,1,0.3333333333333333,0.0,0.688191712439928,0
M,H1_30,4-1-4-1,0,29,0.42857142857142855,0.4,10.303452406322261,51.51726203161131,0.3865098642523722,2.0,5,0.0,0.4444444444444444,0.4,0.0,0.0,0,1,0.5714285714285714,0.0,0.5401492851990584,0
M,H1_45,4-1-4-1,0,44,0.5384615384615384,0.52,14.007283500347814,49.02549225121735,0.818981392979912,2.0,7,0.0,0.3076923076923077,0.5,0.0,0.0,0,1,0.46153846153846156,0.07692307692307693,1.9598971609791045,0
M,H2_15,4-1-4-1,0,59,0.6111111111111112,0.5142857142857142,11.821694693056086,70.93016815833651,0.43802045540997814,2.0,9,0.0,0.29411764705882354,0.5227272727272727,0.0,0.0,0,0,0.3888888888888889,0.16666666666666666,0.9991122717572232,0
M,H2_30,4-1-4-1,0,74,0.5238095238095238,0.5263157894736842,9.14065165242662,13.71097747863993,0.5473594782233118,2.0,9,0.0,0.3684210526315789,0.5319148936170213,0.0,0.0,0,0,0.47619047619047616,0.14285714285714285,1.3660897761731121,0
M,H1_15,4-1-4-1,1,14,0.0,0.2727272727272727,12.996445027345269,103.97156021876215,0.23922029329611658,2.0,5,0.6,0.6666666666666666,0.25,0.0,0.0,1,1,0.0,0.0,0.0017437497672035107,1
M,H1_30,4-1-4-1,1,29,0.5,0.29411764705882354,14.122250330977224,49.42787615842028,0.3240950059882332,2.0,6,0.6666666666666666,0.42857142857142855,0.2608695652173913,0.0,0.0,1,1,0.5,0.5,0.29197740726144045,1
M,H1_45,4-1-4-1,1,44,0.2857142857142857,0.2857142857142857,16.588137189550054,99.52882313730032,0.2918119882566619,2.0,7,0.7142857142857143,0.5,0.2571428571428571,0.0,0.0,1,0,0.7142857142857143,0.14285714285714285,-0.22526979871465394,1
M,H2_15,4-1-4-1,1,59,0.3,0.275,15.70049951333763,109.90349659336341,0.20333180689661773,2.0,9,0.5555555555555556,0.5454545454545454,0.24489795918367346,0.0,0.0,1,0,0.7,0.2,-0.3417073242746696,1
M,H2_30,4-1-4-1,1,74,0.3,0.36,8.744473900634453,48.09460645348949,0.7030690975453494,2.0,10,0.5,0.42857142857142855,0.3333333333333333,0.0,0.0,1,0,0.7,0.2,2.1044838109439366,1
A,H2_30,4-1-4-1,0,4,0.0,0.3333333333333333,22.018414781736414,44.03682956347283,0.10703400181078758,2.0,1,0.0,0.0,0.25,0.0,0.0,0,0,0.0,0.0,-0.7219874187764801,1
A,H1_15,4-1-4-1,0,14,0.75,0.5333333333333333,14.421012104079278,136.99961498875314,0.4505471777113728,2.0,4,0.0,0.5,0.47368421052631576,0.5,0.0,0,0,0.25,0.0,1.2699922303972626,0
A,H1_30,4-1-4-1,0,29,0.5,0.625,12.377586365725984,61.88793182862992,0.7874776562351229,2.0,5,0.0,0.2,0.5862068965517241,0.3333333333333333,0.0,1,0,0.5,0.125,2.1344640476829952,0
A,H1_45,4-1-4-1,0,44,0.6153846153846154,0.5757575757575758,14.589585544129513,94.83230603684183,0.5481378797328059,2.0,9,0.0,0.2857142857142857,0.5476190476190477,0.2,0.0,1,0,0.38461538461538464,0.15384615384615385,0.8372252246104636,0
A,H2_15,4-1-4-1,0,59,0.6153846153846154,0.55,9.477544170273237,47.38772085136619,0.32656204766960206,2.0,12,0.08333333333333333,0.4,0.5192307692307693,0.25,0.0,1,0,0.38461538461538464,0.15384615384615385,0.3623298019297515,0
M,H1_15,4-1-4-1,0,14,1.0,0.3333333333333333,12.846957527857086,70.65826640321397,0.488878796828387,2.0,2,0.0,0.0,0.36363636363636365,0.0,0.0,1,1,0.0,0.0,1.5000340343057377,0
M,H1_30,4-1-4-1,0,29,0.8,0.3,11.816846429676717,82.71792500773702,0.31205254328247817,2.0,5,0.0,0.06666666666666667,0.32,0.0,0.0,1,1,0.2,0.0,0.24409456865859958,0
M,H1_45,4-1-4-1,2,44,0.5833333333333334,0.4642857142857143,12.378190444510077,61.89095222255038,0.6766214784989905,2.0,7,0.0,0.14285714285714285,0.45714285714285713,0.2,1.0,1,1,0.4166666666666667,0.08333333333333333,1.3698018733516908,0
D,H1_15,4-1-4-1,0,14,0.0,0.5,7.798205145347029,19.495512863367573,0.35713727259885547,2.0,1,0.0,0.0,0.4,0.0,0.0,1,0,1.0,0.0,0.7094058641024702,0
D,H1_30,4-1-4-1,1,29,0.4,0.3333333333333333,11.933239385046193,65.63281661775406,0.2358077405181731,2.0,4,0.25,1.0,0.3125,0.0,0.0,0,0,0.4,0.2,-0.059067473381517625,0
D,H1_45,4-1-4-1,3,44,0.5555555555555556,0.375,18.96881269649904,56.906438089497115,0.28544199346674726,2.0,6,0.3333333333333333,0.8,0.3181818181818182,0.0,0.0,0,0,0.3333333333333333,0.2222222222222222,-0.25167402859527493,0
D,H2_15,4-1-4-1,3,59,0.5454545454545454,0.3333333333333333,11.188147569910557,39.15851649468695,0.17801796192129582,2.0,8,0.375,0.7,0.27586206896551724,0.0,0.0,0,0,0.36363636363636365,0.2727272727272727,-0.4863299960946612,0
D,H2_30,4-1-4-1,4,74,0.5454545454545454,0.34615384615384615,15.693893249948578,47.08167974984573,0.22796915172997334,2.0,9,0.4444444444444444,0.6363636363636364,0.2857142857142857,0.0,0.0,0,0,0.36363636363636365,0.2727272727272727,-0.14849816561892806,0
M,H2_15,4-1-4-1,0,3,1.0,0.75,11.694239987606597,29.23559996901649,0.5852844482800478,2.0,1,0.0,0.0,0.6,0.0,0.0,1,1,0.0,1.0,1.84045866273467,0
M,H2_30,4-1-4-1,1,18,0.5,0.4444444444444444,12.328512211503025,73.97107326901815,0.1121384297052542,2.0,2,0.0,0.0,0.36363636363636365,0.3333333333333333,0.0,1,0,0.5,0.5,-0.6977815981945368,0
M,H2_15,4-1-4-1,0,3,0.0,0.5,9.119520413436693,9.119520413436693,0.43632898778846885,2.0,0,0.0,0.0,0.5,0.0,0.0,0,1,0.5,0.0,0.9894486048208823,1
M,H2_30,4-1-4-1,0,18,0.0,0.5,10.16930545748019,71.18513820236133,0.4943328858043243,2.0,4,0.0,0.0,0.5,0.16666666666666666,1.0,0,0,0.5,0.0,1.1146311977186556,0
G,H1_15,4-4-2,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-2.066847970850095,0
G,H1_30,4-4-2,2,29,0.5,0.0,15.087673469387752,15.087673469387752,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,-1.2370328431323454,0
G,H1_45,4-4-2,2,44,0.5,0.0,10.723611111111111,10.723611111111111,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,-0.8657584981854546,0
G,H2_15,4-4-2,4,59,0.5,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,-1.0557621703918576,0
G,H2_30,4-4-2,4,74,0.5,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,1,0,0.5,0.0,-0.8674667439195477,0
D,H1_15,4-4-2,1,14,1.0,0.16666666666666666,12.764485734798862,63.82242867399431,0.13095733467317558,2.0,4,0.25,1.0,0.1,0.0,0.0,0,0,0.0,1.0,-1.4854079182925557,0
D,H1_30,4-4-2,3,29,1.0,0.1875,13.870160320780686,76.28588176429378,0.43007336288267967,2.0,5,0.2,1.0,0.19047619047619047,0.0,0.0,0,0,0.0,0.5,1.525267721787724,0
D,H1_45,4-4-2,3,44,0.6666666666666666,0.2222222222222222,11.961403046594981,23.922806093189962,0.6505124779403598,2.0,5,0.2,1.0,0.21739130434782608,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,1.8486839931582069,0
D,H2_15,4-4-2,5,59,0.75,0.20833333333333334,10.60675858100233,37.12365503350816,0.07178441879159357,2.0,7,0.2857142857142857,1.0,0.1935483870967742,0.0,0.0,0,0,0.25,0.25,-0.6571821312098834,0
D,H1_15,4-4-2,0,14,0.6666666666666666,0.5,13.913592857313212,41.740778571939636,0.5463662214085957,2.0,0,0.0,1.0,0.5,0.3333333333333333,0.5,1,1,0.3333333333333333,0.6666666666666666,0.35897418935418884,0
D,H1_30,4-4-2,1,29,0.6666666666666666,0.3125,12.437933367054926,80.84656688585702,0.21179552137031443,2.0,3,0.6666666666666666,1.0,0.3157894736842105,0.14285714285714285,0.25,1,1,0.3333333333333333,0.3333333333333333,0.12329992522921172,0
D,H1_45,4-4-2,2,44,0.6666666666666666,0.3125,0.0,0.0,0.0,2.0,3,0.6666666666666666,0.8,0.3157894736842105,0.1111111111111111,0.2,1,1,0.3333333333333333,0.3333333333333333,-0.8657584981854546,0
D,H2_15,4-4-2,2,59,0.5714285714285714,0.30434782608695654,16.420859397424984,82.10429698712493,0.23064861678843862,2.0,6,0.3333333333333333,0.625,0.3103448275862069,0.09090909090909091,0.2,1,0,0.2857142857142857,0.2857142857142857,0.22490480810250382,0
D,H2_30,4-4-2,3,74,0.5384615384615384,0.27586206896551724,14.267332172217229,49.9356626027603,0.3600392131465429,2.0,7,0.2857142857142857,0.6666666666666666,0.3055555555555556,0.2,0.25,1,0,0.38461538461538464,0.38461538461538464,0.9913335803884434,0
D,H1_15,4-4-2,0,14,1.0,0.4,8.971385871423262,22.428464678558157,0.39095681477894234,2.0,0,0.0,1.0,0.4,0.0,0.0,1,0,0.0,0.0,-0.3310310996522823,0
D,H1_30,4-4-2,0,29,1.0,0.3,15.523193906024531,93.13916343614719,0.05674031481041252,2.0,1,0.0,1.0,0.2727272727272727,0.0,0.0,1,1,0.0,0.5,-0.8725978020872651,0
D,H1_45,4-4-2,0,44,1.0,0.2727272727272727,11.441758333333333,11.441758333333333,0.0,2.0,1,0.0,1.0,0.25,0.0,0.0,1,1,0.0,0.5,-0.8657584981854546,0
D,H2_15,4-4-2,0,59,0.6666666666666666,0.1875,10.718892601999105,37.51612410699687,0.0,2.0,3,0.6666666666666666,1.0,0.15789473684210525,0.0,0.0,1,1,0.3333333333333333,0.3333333333333333,-1.0557621703918576,0
D,H2_30,4-4-2,0,74,0.6666666666666666,0.17647058823529413,7.855525,15.71105,0.0,2.0,4,0.75,1.0,0.14285714285714285,0.0,0.0,1,1,0.3333333333333333,0.16666666666666666,-0.8674667439195477,0
D,H1_15,4-4-2,0,14,0.5,0.5,12.458738007644802,99.66990406115842,0.5130811234448485,1.0,2,0.5,0.5555555555555556,0.5,0.0,0.0,1,0,0.5,0.0,0.21119102655751776,0
D,H1_30,4-4-2,0,29,0.5,0.2727272727272727,12.589803831838383,37.76941149551515,0.0,2.0,3,0.6666666666666666,0.5,0.2857142857142857,0.0,0.0,1,0,0.5,0.0,-1.2370328431323454,0
D,H1_45,4-4-2,1,44,0.5,0.26666666666666666,12.386144860067608,43.35150701023663,0.34806851708365544,2.0,6,0.6666666666666666,0.5384615384615384,0.2857142857142857,0.0,0.0,1,1,0.5,0.25,0.5866532613280556,0
D,H2_15,4-4-2,2,59,0.5,0.2631578947368421,14.436815418364326,28.87363083672865,0.16447786555096694,2.0,6,0.6666666666666666,0.5384615384615384,0.28,0.0,0.0,1,1,0.5,0.25,-0.14250557237996284,0
D,H2_30,4-4-2,3,74,0.5,0.2631578947368421,35.119260000000004,35.119260000000004,0.0,2.0,7,0.7142857142857143,0.5384615384615384,0.2692307692307692,0.0,0.0,1,1,0.5,0.25,-0.8674667439195477,0
M,H1_15,4-4-2,0,14,0.5,0.3333333333333333,12.144011165579919,72.86406699347951,0.3493354123537281,2.0,0,0.0,0.5714285714285714,0.3333333333333333,0.0,0.0,1,0,0.5,0.16666666666666666,-0.5158267850106534,0
M,H1_30,4-4-2,0,29,0.5,0.38095238095238093,25.1115312136894,125.557656068447,0.39880699392736824,2.0,1,0.0,0.7142857142857143,0.4090909090909091,0.0,0.0,1,0,0.5,0.125,1.3244482428752011,0
M,H1_45,4-4-2,1,44,0.36363636363636365,0.34782608695652173,21.08351179005092,42.16702358010184,0.0,2.0,1,0.0,0.7,0.375,0.0,0.0,0,0,0.6363636363636364,0.09090909090909091,-0.8657584981854546,0
M,H2_15,4-4-2,1,59,0.36363636363636365,0.3076923076923077,19.832862202491842,29.749293303737765,0.0,2.0,1,0.0,0.6956521739130435,0.3333333333333333,0.0,0.0,0,0,0.6363636363636364,0.09090909090909091,-1.0557621703918576,0
M,H2_30,4-4-2,2,74,0.5,0.2727272727272727,11.332808680730793,39.664830382557774,0.10054877233897853,2.0,1,0.0,0.6666666666666666,0.29411764705882354,0.0,0.0,0,0,0.5,0.07142857142857142,-0.3483563698048489,0
M,H2_30,4-4-2,0,11,0.0,0.5,16.159902731494125,64.6396109259765,0.5027176165026203,2.0,2,0.0,1.0,0.5,0.0,0.0,0,0,0.0,0.0,1.7279496287133713,0
A,H1_15,4-4-2,1,14,0.16666666666666666,0.5,14.569766042568544,43.70929812770563,0.6963991098779423,2.0,2,0.0,0.3,0.6666666666666666,0.3333333333333333,0.5,0,1,0.8333333333333334,0.16666666666666666,1.0251081693613813,0
A,H1_30,4-4-2,1,29,0.3333333333333333,0.3333333333333333,9.637045827324723,28.91113748197417,0.09829855635029895,2.0,3,0.0,0.3157894736842105,0.4166666666666667,0.2857142857142857,0.5,0,1,0.6666666666666666,0.1111111111111111,-0.6056750768264857,0
A,H1_45,4-4-2,1,44,0.3076923076923077,0.3,5.132066666666667,5.132066666666667,0.0,2.0,3,0.0,0.3333333333333333,0.38461538461538464,0.2222222222222222,0.4,0,1,0.6923076923076923,0.07692307692307693,-0.8657584981854546,0
A,H2_15,4-4-2,1,59,0.35714285714285715,0.2631578947368421,8.97184647188763,53.83107883132578,0.4344151847553991,2.0,6,0.0,0.2916666666666667,0.36,0.2727272727272727,0.4,0,1,0.6428571428571429,0.14285714285714285,1.356310313802002,0
A,H1_15,4-4-2,0,14,0.5714285714285714,0.5,13.038993591423614,26.077987182847227,0.6107144712580271,2.0,0,0.0,0.14285714285714285,0.5,0.0,0.0,1,1,0.42857142857142855,0.2857142857142857,0.6446752527410787,1
A,H1_30,4-4-2,1,29,0.4,0.3333333333333333,10.326638524637216,30.97991557391165,0.40856940127203545,2.0,1,0.0,0.09090909090909091,0.4,0.14285714285714285,0.25,1,1,0.6,0.13333333333333333,1.3871508086477071,1
A,H1_45,4-4-2,2,44,0.3333333333333333,0.4,11.300605862510125,39.552120518785436,0.3488012127957041,2.0,2,0.0,0.21428571428571427,0.4117647058823529,0.2222222222222222,0.4,1,0,0.6666666666666666,0.1111111111111111,0.5897106360002636,1
A,H2_15,4-4-2,2,59,0.35,0.42105263157894735,13.617130079145571,34.04282519786393,0.5886411029865593,2.0,3,0.0,0.35294117647058826,0.4090909090909091,0.2727272727272727,0.4,1,0,0.6,0.1,2.2126433950785542,1
A,H2_30,4-4-2,2,74,0.3181818181818182,0.4074074074074074,14.018696551500016,63.08413448175007,0.45773249374151337,2.0,4,0.0,0.36363636363636365,0.41935483870967744,0.6,0.5,1,0,0.6363636363636364,0.09090909090909091,1.495701702031713,1
M,H2_30,4-4-2,0,1,0.0,0.0,12.229985440613026,18.34497816091954,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.8674667439195477,0
D,H2_30,4-4-2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.8674667439195477,0
M,H1_15,4-4-2,0,14,0.5714285714285714,0.5,13.608305084367545,54.43322033747018,0.5922231829782466,2.0,2,0.5,0.42857142857142855,0.5,0.0,0.0,1,0,0.42857142857142855,0.14285714285714285,0.5625754172787548,0
M,H1_30,4-4-2,0,29,0.5,0.5,15.687843321767463,86.28313826972105,0.25515273477402417,2.0,5,0.4,0.29411764705882354,0.42105263157894735,0.14285714285714285,0.0,0,0,0.4166666666666667,0.16666666666666666,0.4017771930973416,0
M,H1_45,4-4-2,0,44,0.4666666666666667,0.5,11.557498555127225,40.45124494294529,0.5012642084890563,2.0,6,0.5,0.36363636363636365,0.4230769230769231,0.1111111111111111,0.0,0,0,0.4666666666666667,0.13333333333333333,1.2259044799337593,0
M,H2_15,4-4-2,0,59,0.5,0.45161290322580644,13.19946811210773,98.99601084080798,0.29199839911034897,2.0,10,0.4,0.38461538461538464,0.4146341463414634,0.09090909090909091,0.0,0,0,0.45,0.1,0.5655469565423292,0
M,H1_15,4-4-2,1,14,0.6666666666666666,0.7777777777777778,13.83055197129081,62.23748387080864,0.7976635727110973,2.0,0,0.0,0.5,0.7777777777777778,0.0,0.0,0,0,0.3333333333333333,0.0,1.4747142547239378,0
M,H1_30,4-4-2,2,29,0.5714285714285714,0.4782608695652174,12.942718851909376,97.07039138932032,0.19008183138940027,2.0,1,1.0,0.3333333333333333,0.4583333333333333,0.0,0.0,0,0,0.42857142857142855,0.2857142857142857,-0.01616404365913909,0
M,H1_45,4-4-2,2,44,0.5555555555555556,0.3793103448275862,8.23017280167163,24.690518405014892,0.0,2.0,1,1.0,0.45454545454545453,0.36666666666666664,0.0,0.0,0,0,0.4444444444444444,0.2222222222222222,-0.8657584981854546,0
M,H2_15,4-4-2,5,59,0.5454545454545454,0.3170731707317073,12.114037704075942,96.91230163260754,0.13630274018838942,2.0,5,0.4,0.4166666666666667,0.2826086956521739,0.0,0.0,0,0,0.36363636363636365,0.2727272727272727,-0.2989467995991528,0
M,H2_30,4-4-2,6,74,0.5714285714285714,0.2692307692307692,12.669262271456438,76.01557362873862,0.09112998711878544,2.0,6,0.3333333333333333,0.5,0.2413793103448276,0.0,0.0,0,0,0.35714285714285715,0.21428571428571427,-0.3969834092566774,0
M,H2_30,4-4-2,2,11,0.0,0.4166666666666667,12.704973855830264,107.99227777455725,0.33608987046694555,2.0,5,0.2,0.5,0.35294117647058826,0.2,0.25,0,0,0.0,0.0,0.8676885875257369,0
M,H1_15,4-4-2,0,14,0.5,0.45454545454545453,11.801819358448455,76.71182582991496,0.49296464197167406,2.0,2,0.0,0.2857142857142857,0.5384615384615384,0.3333333333333333,0.0,1,0,0.5,0.25,0.12187546378872895,0
